library_name,paragraph,task,has_example,example_page
CoreNLP,"If you only need dependency parses, then you can get only dependency parses more quickly (and using less memory) by using the direct dependency parser annotator depparse. Note that this is a separate annotator, with different options.",use direct dependency parser annotator depparse,0,
CoreNLP,"Note: The values of all options, in a Properties object or on the command-line, are of type String. The listed type says what kinds of values are appropriate and hence how the String will be parsed.",parse String,0,
CoreNLP,It is possible to run StanfordCoreNLP with a parser model that ignores capitalization. We have trained models like this for English. You can find details on the Caseless models page.,run StanfordCoreNLP with parser model,0,
CoreNLP,It is possible to run StanfordCoreNLP with a parser model that ignores capitalization. We have trained models like this for English. You can find details on the Caseless models page.,ignore capitalization,0,
CoreNLP,It is possible to run StanfordCoreNLP with a parser model that ignores capitalization. We have trained models like this for English. You can find details on the Caseless models page.,ignore parser model,0,
CoreNLP,"All of our parsers make use of parts of speech. Some of the models (e.g., neural dependency parser and shift-reduce parser) require an external PoS tagger; you must specify the pos annotator. Other parsers, such as the PCFG and Factored parsers can either do their own PoS tagging or use an external PoS tagger as a preprocessor. If you want to use a parser as the PoS tagger, make sure you do not include pos in the list of annotators and position the annotator parse prior to any other annotator that requires part-of-speech information (such as lemma):",specify pos annotator,1,https://stanfordnlp.github.io/CoreNLP/parse.html
CoreNLP,"All of our parsers make use of parts of speech. Some of the models (e.g., neural dependency parser and shift-reduce parser) require an external PoS tagger; you must specify the pos annotator. Other parsers, such as the PCFG and Factored parsers can either do their own PoS tagging or use an external PoS tagger as a preprocessor. If you want to use a parser as the PoS tagger, make sure you do not include pos in the list of annotators and position the annotator parse prior to any other annotator that requires part-of-speech information (such as lemma):",use external pos tagger as preprocessor,1,https://stanfordnlp.github.io/CoreNLP/parse.html
CoreNLP,"All of our parsers make use of parts of speech. Some of the models (e.g., neural dependency parser and shift-reduce parser) require an external PoS tagger; you must specify the pos annotator. Other parsers, such as the PCFG and Factored parsers can either do their own PoS tagging or use an external PoS tagger as a preprocessor. If you want to use a parser as the PoS tagger, make sure you do not include pos in the list of annotators and position the annotator parse prior to any other annotator that requires part-of-speech information (such as lemma):",use parser as pos tagger,1,https://stanfordnlp.github.io/CoreNLP/parse.html
CoreNLP,"For more details on the original parsers, please see this page. There is also a page on the shift reduce parser. For more details about Stanford dependencies, please refer to this page. A separate site documents Universal Dependencies.",document universal Dependencies,0,
CoreNLP,"StanfordCoreNLP includes Bootstrapped Pattern Learning, a framework for learning patterns to learn entities of given entity types from unlabeled text starting with seed sets of entities.",include bootstrapped Pattern learning,0,
CoreNLP,"StanfordCoreNLP includes Bootstrapped Pattern Learning, a framework for learning patterns to learn entities of given entity types from unlabeled text starting with seed sets of entities.",learn patterns,0,
CoreNLP,"StanfordCoreNLP includes Bootstrapped Pattern Learning, a framework for learning patterns to learn entities of given entity types from unlabeled text starting with seed sets of entities.",learn entities of given entity types,0,
CoreNLP,"StanfordCoreNLP includes Bootstrapped Pattern Learning, a framework for learning patterns to learn entities of given entity types from unlabeled text starting with seed sets of entities.",learn entities from unlabeled text,0,
CoreNLP,"CoreNLP implements an annotation pipeline. An Annotation object is used that stores analyses of a piece of text. It is a Map. Initially, the text of a document is added to the Annotation as its only contents. Then, an AnnotationPipeline is run on the Annotation. An AnnotationPipeline is essentially a List of Annotators, each of which is run in turn. (And an AnnotationPipeline is itself an Annotator, so you can actually nest AnnotationPipelines inside each other.) Each Annotator reads the value of one or more keys from the Annotation, does some natural language analysis, and then writes the results back to the Annotation. Typically, each Annotator stores its analyses under different keys, so that the information stored in an Annotation is cumulative rather than things being overwritten. The overall picture is given in this picture.",use stores analyses of piece,0,
CoreNLP,"CoreNLP implements an annotation pipeline. An Annotation object is used that stores analyses of a piece of text. It is a Map. Initially, the text of a document is added to the Annotation as its only contents. Then, an AnnotationPipeline is run on the Annotation. An AnnotationPipeline is essentially a List of Annotators, each of which is run in turn. (And an AnnotationPipeline is itself an Annotator, so you can actually nest AnnotationPipelines inside each other.) Each Annotator reads the value of one or more keys from the Annotation, does some natural language analysis, and then writes the results back to the Annotation. Typically, each Annotator stores its analyses under different keys, so that the information stored in an Annotation is cumulative rather than things being overwritten. The overall picture is given in this picture.",use annotation object of piece,0,
CoreNLP,"CoreNLP implements an annotation pipeline. An Annotation object is used that stores analyses of a piece of text. It is a Map. Initially, the text of a document is added to the Annotation as its only contents. Then, an AnnotationPipeline is run on the Annotation. An AnnotationPipeline is essentially a List of Annotators, each of which is run in turn. (And an AnnotationPipeline is itself an Annotator, so you can actually nest AnnotationPipelines inside each other.) Each Annotator reads the value of one or more keys from the Annotation, does some natural language analysis, and then writes the results back to the Annotation. Typically, each Annotator stores its analyses under different keys, so that the information stored in an Annotation is cumulative rather than things being overwritten. The overall picture is given in this picture.",add text as only contents,0,
CoreNLP,"CoreNLP implements an annotation pipeline. An Annotation object is used that stores analyses of a piece of text. It is a Map. Initially, the text of a document is added to the Annotation as its only contents. Then, an AnnotationPipeline is run on the Annotation. An AnnotationPipeline is essentially a List of Annotators, each of which is run in turn. (And an AnnotationPipeline is itself an Annotator, so you can actually nest AnnotationPipelines inside each other.) Each Annotator reads the value of one or more keys from the Annotation, does some natural language analysis, and then writes the results back to the Annotation. Typically, each Annotator stores its analyses under different keys, so that the information stored in an Annotation is cumulative rather than things being overwritten. The overall picture is given in this picture.",add text of document,0,
CoreNLP,"CoreNLP implements an annotation pipeline. An Annotation object is used that stores analyses of a piece of text. It is a Map. Initially, the text of a document is added to the Annotation as its only contents. Then, an AnnotationPipeline is run on the Annotation. An AnnotationPipeline is essentially a List of Annotators, each of which is run in turn. (And an AnnotationPipeline is itself an Annotator, so you can actually nest AnnotationPipelines inside each other.) Each Annotator reads the value of one or more keys from the Annotation, does some natural language analysis, and then writes the results back to the Annotation. Typically, each Annotator stores its analyses under different keys, so that the information stored in an Annotation is cumulative rather than things being overwritten. The overall picture is given in this picture.",add text to annotation,0,
CoreNLP,"CoreNLP implements an annotation pipeline. An Annotation object is used that stores analyses of a piece of text. It is a Map. Initially, the text of a document is added to the Annotation as its only contents. Then, an AnnotationPipeline is run on the Annotation. An AnnotationPipeline is essentially a List of Annotators, each of which is run in turn. (And an AnnotationPipeline is itself an Annotator, so you can actually nest AnnotationPipelines inside each other.) Each Annotator reads the value of one or more keys from the Annotation, does some natural language analysis, and then writes the results back to the Annotation. Typically, each Annotator stores its analyses under different keys, so that the information stored in an Annotation is cumulative rather than things being overwritten. The overall picture is given in this picture.",run AnnotationPipeline on annotation,0,
CoreNLP,"CoreNLP implements an annotation pipeline. An Annotation object is used that stores analyses of a piece of text. It is a Map. Initially, the text of a document is added to the Annotation as its only contents. Then, an AnnotationPipeline is run on the Annotation. An AnnotationPipeline is essentially a List of Annotators, each of which is run in turn. (And an AnnotationPipeline is itself an Annotator, so you can actually nest AnnotationPipelines inside each other.) Each Annotator reads the value of one or more keys from the Annotation, does some natural language analysis, and then writes the results back to the Annotation. Typically, each Annotator stores its analyses under different keys, so that the information stored in an Annotation is cumulative rather than things being overwritten. The overall picture is given in this picture.",run annotator s in turn,0,
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",add lot of stuff,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",add lot for processing options,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",add lot around basic skeleton,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",cache annotator s,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",write output in different formats,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",write output of life,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",write other modcons in different formats,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",write other modcons of life,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",use various annotator,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",get  in way,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"Around this basic skeleton, StanfordCoreNLP adds a lot of stuff, for processing options, caching Annotators, writing output in different formats, and all the other modcons of life. Normally, this stuff is convenient to have. However, if it is getting in your way, you can actually fairly easily make your own AnnotationPipeline using either or both the various Annotators provided with CoreNLP or additional implementations of Annotator that you write. In Java code, creating an AnnotationPipeline looks something like this:",provide various annotator with CoreNLP additional implementations,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,This pipeline could be used like this:,use pipeline,1,https://stanfordnlp.github.io/CoreNLP/pipelines.html
CoreNLP,"With a custom analysis pipeline, only the first method is used. The other two methods are used in StanfordCoreNLP to check for dependencies between Annotators.",use first method with custom analysis pipeline,0,
CoreNLP,"With a custom analysis pipeline, only the first method is used. The other two methods are used in StanfordCoreNLP to check for dependencies between Annotators.",use other methods in StanfordCoreNLP,0,
CoreNLP,"With a custom analysis pipeline, only the first method is used. The other two methods are used in StanfordCoreNLP to check for dependencies between Annotators.",check  for dependencies,0,
CoreNLP,"A new thing provided with v.3.9 of CoreNLP is a default WebServiceAnnotator. This is an abstract implementation of an Annotator that makes it relatively easy to tie external webservices into a CoreNLP AnnotationPipeline. You simply have to provide a class that extends this class and which specifies three methods which say how to call your webservice, how to check if it’s running, and (optionally) how to start the webservice.",provide  with v.3.9,0,
CoreNLP,"A new thing provided with v.3.9 of CoreNLP is a default WebServiceAnnotator. This is an abstract implementation of an Annotator that makes it relatively easy to tie external webservices into a CoreNLP AnnotationPipeline. You simply have to provide a class that extends this class and which specifies three methods which say how to call your webservice, how to check if it’s running, and (optionally) how to start the webservice.",provide class,0,
CoreNLP,"A new thing provided with v.3.9 of CoreNLP is a default WebServiceAnnotator. This is an abstract implementation of an Annotator that makes it relatively easy to tie external webservices into a CoreNLP AnnotationPipeline. You simply have to provide a class that extends this class and which specifies three methods which say how to call your webservice, how to check if it’s running, and (optionally) how to start the webservice.",specify methods,0,
CoreNLP,"A new thing provided with v.3.9 of CoreNLP is a default WebServiceAnnotator. This is an abstract implementation of an Annotator that makes it relatively easy to tie external webservices into a CoreNLP AnnotationPipeline. You simply have to provide a class that extends this class and which specifies three methods which say how to call your webservice, how to check if it’s running, and (optionally) how to start the webservice.",call webservice,0,
CoreNLP,Pipelines are constructed with Properties objects which provide specifications for what annotators to run and how to customize the annotators.,provide specifications,0,
CoreNLP,Pipelines are constructed with Properties objects which provide specifications for what annotators to run and how to customize the annotators.,provide Properties objects,0,
CoreNLP,You can immediately run a pipeline by issuing the following command:,run pipeline by issuing,1,https://stanfordnlp.github.io/CoreNLP/pipeline.html
CoreNLP,You can customize your pipeline by providing properties in a properties file.,provide properties in properties file,1,https://stanfordnlp.github.io/CoreNLP/pipeline.html
CoreNLP,Here is the command for running a pipeline with these configurations:,run pipeline with configurations,1,https://stanfordnlp.github.io/CoreNLP/pipeline.html
CoreNLP,Of course all of those properties could be specified at the command line as well:,specify properties at command line,1,https://stanfordnlp.github.io/CoreNLP/pipeline.html
CoreNLP,"If you want to run a non-English language pipeline, you can just specify the name of one of the CoreNLP supported languages:",run non-english language pipeline,1,https://stanfordnlp.github.io/CoreNLP/pipeline.html
CoreNLP,"If you want to run a non-English language pipeline, you can just specify the name of one of the CoreNLP supported languages:",specify name of CoreNLP,1,https://stanfordnlp.github.io/CoreNLP/pipeline.html
CoreNLP,"If you want to run a non-English language pipeline, you can just specify the name of one of the CoreNLP supported languages:",support languages,1,https://stanfordnlp.github.io/CoreNLP/pipeline.html
CoreNLP,Here is a basic demo class showing how to run a pipeline in Java code:,run pipeline in Java code,1,https://stanfordnlp.github.io/CoreNLP/pipeline.html
CoreNLP,"To customize pipelines in Java, add properties to the Properties object in the same way the annotators property is set in the code example.",add properties to Properties object,0,
CoreNLP,"To customize pipelines in Java, add properties to the Properties object in the same way the annotators property is set in the code example.",set annotators property,0,
CoreNLP,"Part of speech tagging assigns part of speech labels to tokens, such as whether they are verbs or nouns. Every token in a sentence is applied a tag. For instance, in the sentence Marie was born in Paris. the word Marie is assigned the tag NNP.",assign part of speech labels,0,
CoreNLP,"Part of speech tagging assigns part of speech labels to tokens, such as whether they are verbs or nouns. Every token in a sentence is applied a tag. For instance, in the sentence Marie was born in Paris. the word Marie is assigned the tag NNP.",assign part to tokens,0,
CoreNLP,"Part of speech tagging assigns part of speech labels to tokens, such as whether they are verbs or nouns. Every token in a sentence is applied a tag. For instance, in the sentence Marie was born in Paris. the word Marie is assigned the tag NNP.",assign part such_as verbs,0,
CoreNLP,"Part of speech tagging assigns part of speech labels to tokens, such as whether they are verbs or nouns. Every token in a sentence is applied a tag. For instance, in the sentence Marie was born in Paris. the word Marie is assigned the tag NNP.",assign part such_as nouns,0,
CoreNLP,"Part of speech tagging assigns part of speech labels to tokens, such as whether they are verbs or nouns. Every token in a sentence is applied a tag. For instance, in the sentence Marie was born in Paris. the word Marie is assigned the tag NNP.",assign tag NNP,0,
CoreNLP,"Part of speech tagging assigns part of speech labels to tokens, such as whether they are verbs or nouns. Every token in a sentence is applied a tag. For instance, in the sentence Marie was born in Paris. the word Marie is assigned the tag NNP.",assign word marie,0,
CoreNLP,This command will apply part of speech tags using a non-default model (e.g. the more powerful but slower bidirectional model):,use non-default model,1,https://stanfordnlp.github.io/CoreNLP/pos.html
CoreNLP,"If running on French, German, or Spanish, it is crucial to use the MWT annotator:",use MWT annotator,1,https://stanfordnlp.github.io/CoreNLP/pos.html
CoreNLP,"If running on French, German, or Spanish, it is crucial to use the MWT annotator:",run  on french,1,https://stanfordnlp.github.io/CoreNLP/pos.html
CoreNLP,"If running on French, German, or Spanish, it is crucial to use the MWT annotator:",run  on german,1,https://stanfordnlp.github.io/CoreNLP/pos.html
CoreNLP,"If running on French, German, or Spanish, it is crucial to use the MWT annotator:",run  on spanish,1,https://stanfordnlp.github.io/CoreNLP/pos.html
CoreNLP,CoreNLP dependency parser models are trained with a PyTorch system for speed considerations. The PyTorch models can be converted to the format CoreNLP’s dependency parser expects.,convert PyTorch models to format,0,
CoreNLP,"The purpose of this library is to train models for the Java code base. If you want a full featured Python dependency parser, you should look into using Stanza.",use stanza,0,
CoreNLP,"Note that the above command will automatically tag the input data with the CoreNLP tagger. Thus you need to have CoreNLP and the Italian models (for this example) in your CLASSPATH, and you need the latest version of Stanza installed.",tag input data with CoreNLP tagger,0,
CoreNLP,"Why is this done? When CoreNLP runs a dependency parser, it relies on part of speech tags, so the training and development data used during training need to have the predicted tags CoreNLP will use for optimal performance.",run dependency parser,0,
CoreNLP,"Why is this done? When CoreNLP runs a dependency parser, it relies on part of speech tags, so the training and development data used during training need to have the predicted tags CoreNLP will use for optimal performance.",use  during training,0,
CoreNLP,"Why is this done? When CoreNLP runs a dependency parser, it relies on part of speech tags, so the training and development data used during training need to have the predicted tags CoreNLP will use for optimal performance.",use predicted tags CoreNLP for optimal performance,0,
CoreNLP,"After the model is trained, it can be converted to a format usable by CoreNLP:",convert  to format usable,1,https://stanfordnlp.github.io/CoreNLP/pytorch-depparse.html
CoreNLP,This will save a CoreNLP useable model at /path/to/italian-corenlp-parser.txt.,save CoreNLP useable model at /path/to/italian-corenlp-parser.txt,0,
CoreNLP,"Deterministically picks out quotes from a text. All top-level quotes, are supplied by the top level annotation for a text. If a QuotationAnnotation corresponds to a quote that contains embedded quotes, these quotes will appear as embedded QuotationAnnotations that can be accessed from the QuotationAnnotation that they are embedded in. The QuoteAnnotator can handle multi-line and cross-paragraph quotes, but any embedded quotes must be delimited by a different kind of quotation mark than its parents.",access embedded QuotationAnnotations from QuotationAnnotation,0,
CoreNLP,"Deterministically picks out quotes from a text. All top-level quotes, are supplied by the top level annotation for a text. If a QuotationAnnotation corresponds to a quote that contains embedded quotes, these quotes will appear as embedded QuotationAnnotations that can be accessed from the QuotationAnnotation that they are embedded in. The QuoteAnnotator can handle multi-line and cross-paragraph quotes, but any embedded quotes must be delimited by a different kind of quotation mark than its parents.",handle multi-line cross-paragraph quotes,0,
CoreNLP,"Note: extracts everything within these pairs as a whole quote segment, which may or may not be the desired behaviour for texts that use different formatting styles than standard english ones.",use different formatting styles for texts,0,
CoreNLP,"Note: extracts everything within these pairs as a whole quote segment, which may or may not be the desired behaviour for texts that use different formatting styles than standard english ones.",use desired behaviour for texts,0,
CoreNLP,This can be deactivated by setting the quote.attributeQuotes property to false.,set quote.attributeQuotes property to false,0,
CoreNLP,If you run this command:,run command,1,https://stanfordnlp.github.io/CoreNLP/tokensregex.html
CoreNLP,You should get this output for the quote in the text:,get output for quote,1,https://stanfordnlp.github.io/CoreNLP/quote.html
CoreNLP,"If you didn’t want to run quote attribution, you would add -quote.attributeQuotes false to your command.",run quote attribution,0,
CoreNLP,"If you didn’t want to run quote attribution, you would add -quote.attributeQuotes false to your command.",add -quote.attributeQuotes false to command,0,
CoreNLP,You can use interactive mode with either StanfordCoreNLP or the combination of running StanfordCoreNLPServer and StanfordCoreNLPClient. You can specify whatever annotators and other properties that you want.,use interactive mode with StanfordCoreNLP,0,
CoreNLP,You can use interactive mode with either StanfordCoreNLP or the combination of running StanfordCoreNLPServer and StanfordCoreNLPClient. You can specify whatever annotators and other properties that you want.,use interactive mode with combination,0,
CoreNLP,You can use interactive mode with either StanfordCoreNLP or the combination of running StanfordCoreNLPServer and StanfordCoreNLPClient. You can specify whatever annotators and other properties that you want.,run StanfordCoreNLPClient,0,
CoreNLP,You can use interactive mode with either StanfordCoreNLP or the combination of running StanfordCoreNLPServer and StanfordCoreNLPClient. You can specify whatever annotators and other properties that you want.,run StanfordCoreNLPServer,0,
CoreNLP,You can use interactive mode with either StanfordCoreNLP or the combination of running StanfordCoreNLPServer and StanfordCoreNLPClient. You can specify whatever annotators and other properties that you want.,specify other properties,0,
CoreNLP,"If you do not specify any flag that directs CoreNLP to process text from a particular file, then after the pipeline is loaded, you will be placed into an interactive loop. (That is, if you don’t specify either -file or -filelist.)",process text from particular file,1,https://stanfordnlp.github.io/CoreNLP/repl.html
CoreNLP,"If you do not specify any flag that directs CoreNLP to process text from a particular file, then after the pipeline is loaded, you will be placed into an interactive loop. (That is, if you don’t specify either -file or -filelist.)",place  into interactive loop,1,https://stanfordnlp.github.io/CoreNLP/repl.html
CoreNLP,"If you do not specify any flag that directs CoreNLP to process text from a particular file, then after the pipeline is loaded, you will be placed into an interactive loop. (That is, if you don’t specify either -file or -filelist.)",load pipeline,1,https://stanfordnlp.github.io/CoreNLP/repl.html
CoreNLP,"If you are trying out the REPL for Java 9, you might want to try out using the CoreNLP simple API with it. It works quite well.",use CoreNLP simple API,0,
CoreNLP,"In this section, we include additional resources that might be helpful for you when using CoreNLP.",include additional resources in section,0,
CoreNLP,"In this section, we include additional resources that might be helpful for you when using CoreNLP.",use CoreNLP,0,
CoreNLP,StanfordCoreNLP includes the sentiment tool and various programs which support it. The model can be used to analyze text as part of StanfordCoreNLP by adding “sentiment” to the list of annotators. There is also command line support and model training support.,include sentiment tool,0,
CoreNLP,StanfordCoreNLP includes the sentiment tool and various programs which support it. The model can be used to analyze text as part of StanfordCoreNLP by adding “sentiment” to the list of annotators. There is also command line support and model training support.,include various programs,0,
CoreNLP,StanfordCoreNLP includes the sentiment tool and various programs which support it. The model can be used to analyze text as part of StanfordCoreNLP by adding “sentiment” to the list of annotators. There is also command line support and model training support.,support various programs,0,
CoreNLP,StanfordCoreNLP includes the sentiment tool and various programs which support it. The model can be used to analyze text as part of StanfordCoreNLP by adding “sentiment” to the list of annotators. There is also command line support and model training support.,add sentiment to list,0,
CoreNLP,StanfordCoreNLP includes the sentiment tool and various programs which support it. The model can be used to analyze text as part of StanfordCoreNLP by adding “sentiment” to the list of annotators. There is also command line support and model training support.,use model,0,
CoreNLP,"In addition to the fully-featured annotator pipeline interface to CoreNLP, Stanford provides a simple API for users who do not need a lot of customization. The intended audience of this package is users of CoreNLP who want “import nlp” to work as fast and easily as possible, and do not care about the details of the behaviors of the algorithms.",provide simple API for users,1,https://stanfordnlp.github.io/CoreNLP/simple.html
CoreNLP,"In addition to the fully-featured annotator pipeline interface to CoreNLP, Stanford provides a simple API for users who do not need a lot of customization. The intended audience of this package is users of CoreNLP who want “import nlp” to work as fast and easily as possible, and do not care about the details of the behaviors of the algorithms.",provide simple API in_addition_to fully-featured annotator pipeline interface,1,https://stanfordnlp.github.io/CoreNLP/simple.html
CoreNLP,The API is included in the CoreNLP release from 3.6.0 onwards. Visit the download page to download CoreNLP; make sure to include both the code jar and the models jar in your classpath!,include API in CoreNLP release,0,
CoreNLP,The API is included in the CoreNLP release from 3.6.0 onwards. Visit the download page to download CoreNLP; make sure to include both the code jar and the models jar in your classpath!,include API from 3.6.0 onwards,0,
CoreNLP,The API is included in the CoreNLP release from 3.6.0 onwards. Visit the download page to download CoreNLP; make sure to include both the code jar and the models jar in your classpath!,download corenlp,0,
CoreNLP,The API is included in the CoreNLP release from 3.6.0 onwards. Visit the download page to download CoreNLP; make sure to include both the code jar and the models jar in your classpath!,include code jar in classpath,0,
CoreNLP,The API is included in the CoreNLP release from 3.6.0 onwards. Visit the download page to download CoreNLP; make sure to include both the code jar and the models jar in your classpath!,include models jar in classpath,0,
CoreNLP,This interface offers a number of advantages (and a few disadvantages – see below) over the default annotator pipeline:,offer number of advantages,0,
CoreNLP,Lazy Computation Annotations are run as needed only when requested. This allows you to “change your mind” later in a program and request new annotations.,run lazy Computation annotations,0,
CoreNLP,Lazy Computation Annotations are run as needed only when requested. This allows you to “change your mind” later in a program and request new annotations.,change mind in program,0,
CoreNLP,Lazy Computation Annotations are run as needed only when requested. This allows you to “change your mind” later in a program and request new annotations.,request new annotations,0,
CoreNLP,No NullPointerExceptions Lazy computation allows us to ensure that no function will ever return null. Items which may not exist are wrapped inside of an Optional to clearly mark that they may be empty.,return null,0,
CoreNLP,No NullPointerExceptions Lazy computation allows us to ensure that no function will ever return null. Items which may not exist are wrapped inside of an Optional to clearly mark that they may be empty.,wrap items inside_of optional,0,
CoreNLP,"Less Customizability Although the ability to pass properties to annotators is supported, it is significantly more clunky than the annotation pipeline interface, and is generally discouraged.",pass properties to annotators,0,
CoreNLP,"Less Customizability Although the ability to pass properties to annotators is supported, it is significantly more clunky than the annotation pipeline interface, and is generally discouraged.",support ability,0,
CoreNLP,"Possible Nondeterminism There is no guarantee that the same algorithm will be used to compute the requested function on each invocation. For example, if a dependency parse is requested, followed by a constituency parse, we will compute the dependency parse with the Neural Dependency Parser, and then use the Stanford Parser for the constituency parse. If, however, you request the constituency parse before the dependency parse, we will use the Stanford Parser for both.",compute requested function on invocation,0,
CoreNLP,"Possible Nondeterminism There is no guarantee that the same algorithm will be used to compute the requested function on each invocation. For example, if a dependency parse is requested, followed by a constituency parse, we will compute the dependency parse with the Neural Dependency Parser, and then use the Stanford Parser for the constituency parse. If, however, you request the constituency parse before the dependency parse, we will use the Stanford Parser for both.",use same algorithm,0,
CoreNLP,"Possible Nondeterminism There is no guarantee that the same algorithm will be used to compute the requested function on each invocation. For example, if a dependency parse is requested, followed by a constituency parse, we will compute the dependency parse with the Neural Dependency Parser, and then use the Stanford Parser for the constituency parse. If, however, you request the constituency parse before the dependency parse, we will use the Stanford Parser for both.",compute dependency parse with neural Dependency parser,0,
CoreNLP,"Possible Nondeterminism There is no guarantee that the same algorithm will be used to compute the requested function on each invocation. For example, if a dependency parse is requested, followed by a constituency parse, we will compute the dependency parse with the Neural Dependency Parser, and then use the Stanford Parser for the constituency parse. If, however, you request the constituency parse before the dependency parse, we will use the Stanford Parser for both.",use stanford Parser for constituency parse,0,
CoreNLP,"Possible Nondeterminism There is no guarantee that the same algorithm will be used to compute the requested function on each invocation. For example, if a dependency parse is requested, followed by a constituency parse, we will compute the dependency parse with the Neural Dependency Parser, and then use the Stanford Parser for the constituency parse. If, however, you request the constituency parse before the dependency parse, we will use the Stanford Parser for both.",request dependency parse,0,
CoreNLP,"Possible Nondeterminism There is no guarantee that the same algorithm will be used to compute the requested function on each invocation. For example, if a dependency parse is requested, followed by a constituency parse, we will compute the dependency parse with the Neural Dependency Parser, and then use the Stanford Parser for the constituency parse. If, however, you request the constituency parse before the dependency parse, we will use the Stanford Parser for both.",request constituency parse before dependency parse,0,
CoreNLP,"Possible Nondeterminism There is no guarantee that the same algorithm will be used to compute the requested function on each invocation. For example, if a dependency parse is requested, followed by a constituency parse, we will compute the dependency parse with the Neural Dependency Parser, and then use the Stanford Parser for the constituency parse. If, however, you request the constituency parse before the dependency parse, we will use the Stanford Parser for both.",use Stanford parser,0,
